EndDate,IPAddress,Duration (in seconds),Duration (in mins),DistributionChannel,RoleOperation,Regions,Tehama,Butte,Glenn,Colusa,Yuba,Sutter,Yolo,Solano,San Joaquin,Stanislaus,Madera,Merced,Fresno,Kings,Tulare,Kern,Sacramento,TotalYieldBearing,NonYieldBearing,TotalOwn,TotalLease,Pollination_Owner,Pollination_FM,Pollination_IndependentPCA,Pollination_AffiliatedPCA,Pollination_Pesticide,Pollination_Beekeeper,Pollination_BeeBroker,GrownCC,Fed_CostShare,Private_CostShare,SeedCompany,PCA/CCA,CC_Satisfaction,CC_Interest,ConcernCC_WaterAvailability,CC_WaterExpense,CC_IrrigationSystem,CC_EffortTime,CC_Labor,CC_EquipmentCost,CC_EquipmentAvailability,CC_SeedCost,CC_SoilType,CC_FrostDamage,CC_SupportPest,CC_CompetingOperations,CC_PhysicalInterference,CC_NoConcern,CC_PreferNotAnswer,FutureIncentivesCC_AssociatedNonPollination,FutureCC_DecreasedRentalFee,FutureCC_FedCostShare,FutureCC_PrivateCostShare,FutureCC_Equipment,FutureCC_BeeStrength,FutureCC_None,FutureCC_PreferNoAnswer,PastCCIncentives_AssociatedNonPollination,PastCC_DecreasedRentalFee,PastCC_FedCostShare,PastCC_PrivateCostShare,PastCC_Equipment,PastCC_BeeStrength,PastCC_None,PastCC_PreferNoAnswer,Irrigation_Flood,Irrigation_Micro,Irrigation_Solid,Irrigation_Single,Irrigation_Double,Irrigation_PreferNoAnswer,WaterSource,WaterSourceOther,WaterBoxH,WaterBoxL,NotApplicaple,NotSure,HighestWaterPrice,LowWaterPrice,CC_Comments,GrownPPH,PercentPPH,PPHSatisfaction,PPHInterest,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_15,Q24_16,Q25_1,Q25_4,Q25_3,Q25_5,Q25_6,Q25_8,Q25_11,Q26,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_10,Q30_11,Q31_1,Q31_2,Q31_3,Q31_4,Q31_9,Q31_6,Q31_8,Q32,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_8,Q35_11,Q35_12,Q36,Q38,Q39_1,Q39_2,Q39_3,Q39_6,Q40_3,Q40_2,Q40_4,Q40_6,Q40_8,Q40_6_TEXT,Q41_4,Q41_5,Q42,Q43,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46,Q50,Q51,Q52,Q53,Q40_6_TEXT - Parent Topics,Q40_6_TEXT - Sentiment Polarity,Q40_6_TEXT - Sentiment Score,Q40_6_TEXT - Sentiment,Q40_6_TEXT - Topic Sentiment Label,Q40_6_TEXT - Topic Sentiment Score,Q40_6_TEXT - Topics
1/25/20 13:12,69.80.247.231,2415,40.25,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,30,6,36,0,1,,,,,,,2,,,,,,6,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,3,,,,,1,,,"I'm organic and use whatever grows up as cover crop. I don't like a lot of biomass accumulating as at harvest I want clean almond rows. I use an old Johnson harvester and it doesn't need any more biomass to process than is necessary. I'm too close to retiring from this to reinvest in a newer harvester. Same with irrigation, solid set until I'm finished.

",1,8,4,,1,,,,,1,,,,,,1,,,,,,,,,,,,7,10,10,10,10,10,,3,3,,,,,,,1,,,,1,1,,,,,3,1,1,1,1,1,1,1,,,,1,1,,,,1,,,,,,195,8,2,2,,3,2,3,1,2,I use only OMRI certified sprays and spray at night. Don't want to upset the bees. Also add pollen in dispensers at the hives which is also why I'm not concerned about cover crops for increases colony strength. The pollen grows the hives fast.,6,1,,1,,,,,,,
1/25/20 13:41,174.222.13.72,1931,32.18,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,0,20,0,,,,1,,1,,2,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,1,,3,,,,1,,,,,6,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,7,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,,1,,,1,,,,,,,,1,,,1,1,,,,1,,,,,,180,2 pr acre,2,4,,2,2,2,2,2,,6,1,,1,,,,,,,
1/25/20 13:50,174.222.12.238,364,6.07,qr,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,,,,,,2,,,,,,6,,,1,1,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,2,,,,1,,,,,6,,,2,,1,1,,,,,,,,1,,,,,,,,,,1,,,8,8,8,8,10,10,2,1,2,,1,,1,,,,,,,,,,1,,,3,,,,,,,,1,,,1,,1,,,1,,,,,,210,8,3,2,,3,2,2,2,2,,2,1,,1,,,,,,,
1/25/20 14:50,12.189.125.228,682,11.37,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,800,50,3000,0,1,1,1,,,,,2,,,,,,1,,1,,,1,1,,1,,,,1,,,,1,,1,,,1,,,,,,,,,,,,1,,,1,,1,,1,1,,,158,40,,6,,,1,1,1,1,1,,,,,,,,1,,,,1,,1,1,1,,,,10,8,8,8,8,8,2,1,1,,,1,1,,,,,1,1,1,1,,,,,3,1,1,1,1,1,1,1,,,,1,,1,1,,1,,,,,,185,8 frame,2,2,,3,3,2,2,3,,4,1,,1,,,,,,,
1/25/20 14:58,172.93.118.250,961,16.02,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,65,0,65,0,1,1,1,,,,1,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,3,,,,,1,,,,7,,,2,,,,,,,,,,,,,,,1,,,,,,,,,8,8,8,8,8,7,1,2,1,,,,,,,,1,,,,,,,1,,1,,,,,,,,,1,,1,,,,1,,,,,1,,250,$100.00 ,5,6,,2,2,2,1,1,,6,1,,1,,,,,,,
1/25/20 18:05,159.65.97.75,1159,19.32,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,61,0,35,26,1,,,,,,,1,,1,,,6,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,1,,,,40,,,6,,,1,1,,,,,1,,,,,,,,,,1,1,,1,1,,,,7,10,10,10,10,10,3,3,1,,,,,1,,,,,1,,,1,,,,3,,,1,,1,,1,,,,1,,,1,,1,,,,,,175,6,3,4,,3,3,3,2,2,,5,1,,1,,,,,,,
1/25/20 21:40,67.204.43.34,1110,18.5,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,18,0,18,0,,,,,,1,,2,,,,,,2,,,,1,1,,1,,,,1,,,,,,,1,,1,1,,,,,,,,,,,1,1,,,1,,1,,,,,1,,,,6,,,2,1,,,,,1,,,,,,,,,,,,,,,1,,,7,10,10,10,10,10,3,3,3,,,,,,,1,,,,1,,1,,,,1,,,,,,,,1,,,3,,,,,,,,,,,,,,,2,1,2,1,1,1,,2,2,,1,,,,,,,
1/26/20 0:29,172.58.46.170,701,11.68,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,10,10,20,1,,,1,,,,1,,,,1,5,,1,1,,1,1,,,,1,1,,1,,,,,,,,,,,,,,1,1,,1,,,1,1,1,,,,3,,1,1,,,290,260,,1,9,6,,1,1,1,,,,,,1,1,,1,1,,,1,1,,1,1,,,,10,10,8,8,8,8,3,3,2,1,1,,,1,1,,,1,1,1,,,,,,3,1,1,1,,1,1,1,,,,2,1,,,,1,,1,,,,160,8,2,2,,2,3,2,3,3,,5,1,,1,,,,,,,
1/26/20 9:30,23.142.192.3,477,7.95,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,0,20,0,1,,,,,,,2,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,,,,1,,,,,6,,,8,1,,,,,,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,2,3,3,,,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,6,,,,,,,,,,,,,,,3,3,2,2,1,2,,5,1,,1,,,,,,,
1/26/20 13:16,185.236.200.26,164,2.73,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,0,,,,,,1,,2,,,,,,2,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,1,,,,6,,,8,,,1,,,,,,,,,,,,,,,,1,1,,,,10,10,10,10,8,10,3,2,3,,,1,1,,1,,,,1,1,,,,,,3,1,,,1,,1,,,,,3,,,,,,,,,,,,,,,1,3,3,3,3,3,,3,1,,1,,,,,,,
1/26/20 14:53,45.26.114.122,252,4.2,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,79,20,99,0,,,,,1,,,1,,,1,,5,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,1,,,1,,,,1,,,,,6,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,10,8,8,8,8,10,3,3,3,,,1,1,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,,1,1,,,,,1,,,,,175,6,1,4,,3,3,3,3,2,,2,1,,1,,,,,,,
1/26/20 16:09,173.205.93.170,349,5.82,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,23,10,10,23,1,,,,,,,2,,,,,,2,,,,,,,,,,1,1,,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,1,,1,1,,,32,10,,6,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,1,,,1,1,,,1,,1,1,,,,,1,1,1,,1,1,1,1,,,,3,,,,,,,,,,,,,,,3,3,3,3,3,3,,3,1,,1,,,,,,,
1/26/20 16:23,107.77.212.139,339,5.65,anonymous,3,Delta,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,12,0,1,1,,,,,,2,,,,,,6,,,,,1,1,,,,,,1,,,,,,1,1,1,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,6,,,1,1,,,,,,,,,,,,,,,,1,,1,,,,,10,10,10,8,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,,,,,1,1,1,,,,1,1,,,,1,,,,,,225,7,2,2,,2,3,3,2,2,,4,2,,1,,,,,,,
1/27/20 8:06,174.222.133.209,508,8.47,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,80,40,120,0,1,,,1,,,,2,,,,,,6,1,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,2,,,,1,,,,,6,,,8,1,1,1,,,,,,1,,,,,,,1,1,1,,,,,,8,8,8,8,8,8,2,2,2,,1,,1,,,,,,,,1,,,,,1,,,1,,,1,,,,,1,1,,,,,1,,,,,195,8,2,4,,2,2,2,2,2,,2,1,,1,,,,,,,
1/27/20 11:03,162.222.28.10,927,15.45,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,918.1,92,517.1,400,1,1,1,1,,,,1,,,1,,5,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,3,,1,,,,40,,,6,,,2,,,,,,,1,,,,,,,,,1,1,1,1,,,,,8,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,1,1,1,,,,,,,1,,,1,,1,,,,,,180,,2,2,,1,2,2,1,1,,3,1,,1,,,,,,,
1/27/20 11:26,67.204.58.169,6528,108.8,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,365,0,365,0,,1,,1,,1,,1,,,1,,5,,,,,,1,,,,,1,,1,1,,,,,,,,,,,1,,,,,1,,,,1,,,,,2,,1,,,,150,,,6,,,8,1,1,1,1,,,1,,,,,,,,,1,1,1,1,1,,,,10,10,10,10,10,10,,3,3,,,,1,,,,,1,,1,1,,,,,3,1,1,1,1,,1,,,,,1,,,1,,1,,,,,,175,8,2,4,,2,3,3,2,2,,4,1,,2,,,,,,,
1/27/20 12:39,148.72.168.178,286,4.77,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,29,3,29,0,1,,,,,,,1,1,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,1,,,,,,1,,1,1,,,60,30,,6,,,2,1,,,,,,,,,,,,,,,1,,,,1,,,,8,10,10,8,10,10,1,3,3,1,,,,1,,,,,,1,1,,,,,3,1,,1,,,,,,,,3,,,,,,,,,,,,,,,1,1,3,2,1,2,,3,1,,1,,,,,,,
1/27/20 12:50,173.87.173.253,277,4.62,anonymous,2,North,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,80,0,1,1,,,,,,2,,,,,,6,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,1,,,,3,,,,,1,,,,6,,,2,,1,,,,,,,,,,,,,,1,1,1,1,1,,,,7,10,10,10,10,10,3,3,3,1,1,,,,,,,1,,,1,,,,,3,,,1,,1,,,,,,1,,1,,,,,1,,,,205,4,2,4,,1,3,1,1,1,,5,1,,1,,,,,,,
1/27/20 13:03,209.126.124.109,305,5.08,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,10,0,5,5,1,,,,,,,2,,,,,,2,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,3,,1,,,,45,,,6,,,8,,,,1,,,,,,,,1,,,,,,,1,1,,,,10,10,10,10,10,10,3,3,3,1,1,,,,,,,,,1,1,,,,,4,,,,,,1,1,,,,1,,,1,,,1,,,,,195,8,2,4,,3,3,3,3,3,,2,1,,1,,,,,,,
1/27/20 13:13,158.69.23.118,321,5.35,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,60,9,60,0,1,,,,,,,1,,1,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,3,,1,,,,50,,,7,,,8,,,,,,,1,,,,,,,,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,1,1,1,1,1,1,1,,,,2,,1,,,,1,,,,,200,6,3,1,,3,3,3,3,3,,6,1,,1,,,,,,,
1/27/20 13:33,67.204.54.171,909,15.15,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,160,0,160,0,1,,,,,,,2,,,,,,1,,,,1,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,1,,,,,,3,,,,1,,,,,6,,,1,,1,1,1,,,,,,,,,,,,1,1,1,1,1,,,,8,10,10,10,10,10,2,3,3,,,,,1,,,,1,,1,1,,,,,4,1,1,1,1,1,1,1,,,,1,,,1,,1,,,,,,200,8,3,2,,3,3,3,2,3,,7,1,,1,,,,,,,
1/27/20 13:54,62.210.108.60,268,4.47,anonymous,3,Delta,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2,37,0,1,,,1,,,,1,1,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,1,,,,,2,,,,,1,,,,1,8,6,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,10,10,10,8,10,10,3,3,3,1,,1,,,,,,,,,,1,,,,4,1,1,1,1,1,1,1,,,,7,,,1,,,1,,,,,215,7,2,4,,3,3,3,3,3,,4,1,,1,,,,,,,
1/27/20 14:15,142.147.86.104,1170,19.5,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,100,170,420,150,,1,,1,,,,2,,,,,,2,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,6,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,1,,,,1,,,1,,1,,,,,,185,5,2,4,,3,2,3,2,2,,2,1,,1,,,,,,,
1/27/20 14:20,108.160.66.122,9694,161.57,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,201.5,27,228.5,0,,1,,,,1,,1,,,1,,6,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,1,,,,1,1,,,1,,3,,,,,1,,,,6,,,8,1,1,1,,1,1,1,,1,,,,,,,1,1,1,1,1,,,,10,10,8,10,10,10,3,3,3,,,,,,1,,,1,,1,1,1,,,,4,,1,,1,,1,1,,,,1,1,,,,1,,,,,,195,,3,4,,3,3,3,3,3,,2,1,,1,,,,,,,
1/27/20 15:09,174.194.166.224,957,15.95,anonymous,2,Delta,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0,0,240,1,1,1,1,1,1,,2,,,,,,1,,,,,,1,,,,1,1,,,,,1,1,1,,1,1,,,,,,,,,,,,1,,,,,2,,,,,1,,,,6,,,8,1,1,1,,,,,,,,,,,,,1,1,1,1,1,,,,10,10,10,10,10,10,2,3,3,,,,,1,,,,1,,1,1,,,,,4,,1,1,1,1,,,,,,1,1,,,,1,1,,,,,185,4,2,2,,3,3,3,3,3,,2,1,,2,,,,,,,
1/27/20 17:05,52.129.41.4,548,9.13,anonymous,2,Delta,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,0,51,346,,,1,,,1,1,2,,,,,,2,,,,1,1,1,1,1,,1,,,,,,1,,,1,1,,,,,,,,,,,,,1,,,,,2,,,,1,,,,"In our area, the validity of cover crops having an effect on bee health DURING OR BEFORE almond pollination is highly questionable, as most cover crops grown for this purpose (mustard) bloom long after almond pollination is complete. That is, at least where we are. ",1,8,5,,,1,1,,,,,,,,,,,,,,,,,,1,,,8,10,8,8,10,10,3,3,3,,,1,1,1,1,,,,,,,1,,,,3,,1,1,1,,,,,,,1,,1,,,1,,,,,,200,8,3,4,,3,2,1,1,1,,2,1,,1,,,,,,,
1/27/20 17:47,208.91.4.233,642,10.7,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,85,0,312,,,,1,,1,,1,,,1,,5,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,1,,,,1,,,1,,3,,1,1,,,150,35,,6,,,2,1,1,,,1,1,,,,,,,,,,,,,1,1,,,,7,10,10,10,8,8,3,3,3,,,,,,,1,,,,1,,1,,,,3,,1,,,1,1,1,,,,1,1,,,,1,,,,,,190,,2,4,,2,3,2,2,3,,4,1,,1,,,,,,,
1/27/20 17:47,212.103.49.126,264,4.4,anonymous,1,Delta,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,88,10,98,0,,1,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,2,,1,,,,50,,,7,,,2,,,,,,,,1,1,,,,,,,,,1,,,,,,8,8,8,8,8,8,3,2,2,1,,1,1,,,,,1,,,1,,,,,4,1,1,1,,1,,1,,,,3,,,,,,,,,,,,,,,1,2,2,2,2,1,,2,1,,1,,,,,,,
1/27/20 18:03,74.112.197.149,715,11.92,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,200,100,200,100,1,1,1,,,1,,2,,,,,,6,,,,,,,,,,1,1,,,,,,1,,,,1,,,,,,,,,,,1,1,,,,,3,,,,,1,,,,6,,,8,,,,,,,,,,,1,,,,,,,,,,1,,,8,10,10,10,10,10,3,3,3,,,,,1,,,,,,1,,1,,,,1,,,,,,,,,1,,1,,1,1,,1,,,,,,170,8 ish,3,4,,3,2,2,3,2,,4,2,,1,,,,,,,
1/27/20 19:11,146.0.42.44,243,4.05,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,12,0,12,0,1,,,,,,,1,,1,,,5,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,,1,,,,,3,,,,,1,,,,6,,,2,1,,,,,1,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,1,1,,,,,,,,,,1,1,,,,4,,,,,1,1,1,,,,6,,,,,,,,,,,,,,,1,1,1,1,1,1,,3,1,,1,,,,,,,
1/27/20 19:57,192.182.85.5,1285,21.42,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,200,150,350,0,1,,,,,,,1,,,1,,4,,1,1,1,1,1,1,1,1,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,1,,3,,1,,,,60,,,6,,,2,1,1,1,1,1,1,,1,1,,1,,1,,,1,1,,,1,,,,7,8,8,10,10,10,3,3,3,1,1,1,1,1,1,,,,,,,,1,,,1,,,,,,,,1,,,7,,,,1,,,,,1,,0,NA,5,6,,1,1,1,1,1,,5,1,,1,,,,,,,
1/27/20 20:23,85.93.91.23,272,4.53,anonymous,3,North,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1,,,1,,,,1,,1,,,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,1,,,,,1,,,,6,,,8,,,,,,,1,,,,,,,,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,1,1,1,,,,,,,,,,,1,,,3,,,,1,1,1,1,,,,7,,1,,,1,,,,,,195,9,1,4,,1,1,1,1,1,,4,1,,1,,,,,,,
1/27/20 21:00,67.204.58.101,784,13.07,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,15,0,15,0,,,,1,,,,2,,,,,,6,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,3,,1,,,,60,,,6,,,8,,,,,,,,,,,,,,1,,,,1,1,1,,,,7,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,,,1,,,,,,,1,,1,,,,1,,,,,185,7,3,2,,3,2,2,1,2,,4,1,,,,,,,,,
1/27/20 23:27,207.177.184.197,4327,72.12,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,80,20,1000,0,,,,,,1,,2,,,,,,2,,,,,1,,,,,,,1,1,,,,1,,,,1,,,,,,,,,,,1,,,,1,,3,,1,,,,20000,,Cover crop may interfere with winter sanitation practice ,6,,,8,1,,1,,,,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,1,3,3,,,,,,,1,,,,,,1,,,,4,,,1,,,,,,,,1,,,1,,1,,,,,,200,140,3,4,,3,3,2,1,2,,5,2,,1,,,,,,,
1/28/20 8:49,199.187.232.76,838,13.97,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,180,30,210,0,1,,,1,,,,2,,,,,,6,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,1,1,,,3,2,,6,,,2,1,,,,,1,,,,,1,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,1,,1,1,,,,,,1,,,1,,1,,,,,,150,9,2,4,,2,2,2,3,2,,3,1,,1,,,,,,,
1/28/20 12:03,69.80.243.171,884,14.73,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,33.9,3.5,37.4,0,1,,1,,,,,2,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,1,1,,,,,1,,1,,,,65.5,,,6,,,1,,1,1,1,,,,,,,,,,,,1,1,1,1,1,,,,8,10,10,10,8,10,1,3,3,1,1,1,1,1,,,,1,,1,1,,,,,3,1,1,1,1,,1,1,,,,1,,,1,,,1,,,,,210,4,3,2,,3,2,3,2,2,,4,2,,1,,,,,,,
1/28/20 12:09,184.53.49.109,682,11.37,anonymous,3,Delta,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113,895,2008,0,1,1,1,,,,1,2,,,,,,1,,,,1,,,,,,1,,1,,,,1,1,1,,,1,,,,,,,,,,,,1,,1,1,,3,,1,,,,26,,,1,8,5,,,,1,,,,,,,,,,1,,,1,,1,1,,,,,8,10,10,8,10,10,3,2,3,,,,,,,1,,1,,1,1,1,,,,4,1,1,1,1,,1,,,,,1,1,,,,1,1,,,,,185,5,3,2,,3,3,3,3,3,,4,1,,1,,,,,,,
1/28/20 15:22,62.210.109.121,252,4.2,anonymous,2,Delta,,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,16,1,1,,,1,,,1,,,,1,6,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,1,1,,,,,1,1,,,1,,,,,1,,,,7,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,1,1,1,1,1,1,1,,,,1,,,1,,1,,,,,,185,4,1,1,,1,1,1,1,1,,5,1,,1,,,,,,,
1/28/20 15:26,62.210.109.121,191,3.18,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,3,0,1,1,1,1,1,,,2,,,,,,6,1,1,1,1,,,,,1,1,1,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,1,,1,,,,40,,,1,8,6,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,1,1,1,1,1,1,1,,,,3,,,,,,,,,,,,,,,1,3,3,3,3,3,,5,,,1,,,,,,,
1/29/20 8:46,99.45.31.45,315,5.25,qr,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,0,20,0,1,1,,,,,,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,2,,,,1,,,,,6,,,2,1,,,,,,,,,,,,,,,1,,,,,,,,10,10,10,10,10,8,3,3,3,,,,,,,1,,,,,1,,,,,6,,,1,,,,,,,,1,1,,,,1,,,,,,,,3,6,,3,3,3,1,2,,3,1,,1,,,,,,,
